id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
avalanche-2,AVAX,Avalanche,25,11.22,4970597370,668559011,2.55694,54.6306,144.96,2.8,2026-09-23T04:26:10.000Z
ethena-usde,USDE,Ethena USDe,26,0.999738,4893596513,179145608,-0.01203,0.0548,1.034,0.929486,2026-09-23T04:26:10.000Z
dai,DAI,Dai,27,1.0,4609402548,286524933,0.00506,-0.0052,1.22,0.88196,2026-09-23T04:26:10.000Z
canton-network,CC,Canton,28,0.116094,4600060915,18462202,-1.32949,26.3424,0.194152,0.059024,2026-09-23T04:26:10.000Z
hedera-hashgraph,HBAR,Hedera,29,0.100522,4406989435,257426088,5.76056,35.0357,0.569229,0.00986111,2026-09-23T04:26:10.000Z
usd1-wlfi,USD1,USD1,30,0.999425,4393299952,1262036573,0.00133,0.0166,1.048,0.988762,2026-09-23T04:26:10.000Z
sui,SUI,Sui,31,1.03,4217513268,936955693,-0.12425,48.9248,5.35,0.364846,2026-09-23T04:26:10.000Z
the-open-network,GRAM,Gram (prev. Toncoin),32,1.46,4117742077,54532243,1.90464,12.0261,8.25,0.519364,2026-09-23T04:26:10.000Z
shiba-inu,SHIB,Shiba Inu,33,6.2e-06,3655226949,172913862,0.05342,26.1607,8.616e-05,5.6366e-11,2026-09-23T04:26:10.000Z
bittensor,TAO,Bittensor,34,316.17,3584427431,431781437,1.37155,44.4696,757.6,30.83,2026-09-23T04:26:10.000Z
crypto-com-chain,CRO,Cronos,35,0.068644,3410977947,13199951,0.81782,23.6547,0.891544,0.0121196,2026-09-23T04:26:10.000Z
global-dollar,USDG,Global Dollar,36,0.999881,3268224678,929675813,-0.00033,-0.0004,1.65,0.907561,2026-09-23T04:26:10.000Z
memecore,M,MemeCore,37,1.31,2972589905,1076819,-7.66147,15.6909,5.64,0.04746135,2026-09-23T04:26:10.000Z
paypal-usd,PYUSD,PayPal USD,38,0.99997,2850229388,141711405,-0.00239,0.0291,1.021,0.959426,2026-09-23T04:26:10.000Z
tether-gold,XAUT,Tether Gold,39,4345.53,2706492669,195065030,0.13615,0.586,5504.62,1447.84,2026-09-23T04:26:10.000Z
okb,OKB,OKB,40,125.19,2626990386,29977747,2.66707,11.7873,228.74,0.580608,2026-09-23T04:26:10.000Z
bitway,BTW,Bitway,41,0.934043,2524727360,11920497,13.71515,32.7705,0.972034,0.00911805,2026-09-23T04:26:10.000Z
hashnote-usyc,USYC,Circle USYC,42,1.14,2508825557,0.0,0.00923,0.0643,1.14,1.026,2026-09-23T04:26:10.000Z
ripple-usd,RLUSD,Ripple USD,43,0.999949,2426670383,442728217,-0.00613,-0.0083,1.073,0.962292,2026-09-23T04:26:10.000Z
aave,AAVE,Aave,44,151.33,2336069405,324933639,5.56544,26.0289,661.69,26.02,2026-09-23T04:26:10.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,45,1.0,2280893730,0.0,0.0,0.0,1.0,1.0,2026-09-23T04:26:10.000Z
mantle,MNT,Mantle,46,0.690682,2279683693,54266135,5.84567,26.4237,2.86,0.307978,2026-09-23T04:26:10.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,47,1.15,2261331051,2730804,0.48288,0.0837,1.26,0.934184,2026-09-23T04:26:10.000Z
ethena,ENA,Ethena,48,0.218231,2202278007,505377693,3.87493,55.1938,1.52,0.070228,2026-09-23T04:26:10.000Z
ondo-finance,ONDO,Ondo,49,0.445201,2168424287,216709694,1.65089,35.2031,2.14,0.082171,2026-09-23T04:26:10.000Z
pepe,PEPE,Pepe,50,4.99e-06,2091406557,719169340,-5.545,46.8651,2.803e-05,5.5142e-08,2026-09-23T04:26:10.000Z
