id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
memecore,M,MemeCore,38,1.19,2704618546,1440314,3.01459,4.9,5.64,0.04746135,2026-09-12T04:15:10.000Z
tether-gold,XAUT,Tether Gold,39,4348.94,2665078801,191692961,0.64931,-1.8,5504.62,1447.84,2026-09-12T04:15:10.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2605383630,0.0,0.02773,0.1,1.14,1.026,2026-09-12T04:15:10.000Z
ripple-usd,RLUSD,Ripple USD,41,1.0,2422893928,264643340,0.00482,0.0,1.073,0.962292,2026-09-12T04:15:10.000Z
okb,OKB,OKB,42,114.79,2410458903,39117569,5.6609,5.1,228.74,0.580608,2026-09-12T04:15:10.000Z
bittensor,TAO,Bittensor,43,234.32,2248334929,233197254,-0.40202,2.6,757.6,30.83,2026-09-12T04:15:10.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2224129969,3978595,-0.01986,0.5,1.26,0.934184,2026-09-12T04:15:10.000Z
aave,AAVE,Aave,45,125.11,1929831771,223261363,2.33066,-3.9,661.69,26.02,2026-09-12T04:15:10.000Z
mantle,MNT,Mantle,46,0.581761,1921188056,29258424,1.07754,2.0,2.86,0.307978,2026-09-12T04:15:10.000Z
pax-gold,PAXG,PAX Gold,47,4354.27,1884955946,147663339,0.61127,-1.8,5619.09,1399.64,2026-09-12T04:15:10.000Z
aster-2,ASTER,Aster,48,0.685967,1854434995,143519654,-2.83392,-6.4,2.41,0.099713,2026-09-12T04:15:10.000Z
polkadot,DOT,Polkadot,49,1.051,1788611068,212593769,-6.47251,16.7,54.98,0.727004,2026-09-12T04:15:10.000Z
world-liberty-financial,WLFI,World Liberty Financial,50,0.055074,1750292922,97617601,-1.59707,-3.2,0.331336,0.04828182,2026-09-12T04:15:10.000Z
