id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
uniswap,UNI,Uniswap,23,7.01,4371728025,778838501,-1.95904,39.1,44.92,1.03,2026-09-07T04:12:20.000Z
ethena-usde,USDE,Ethena USDe,22,0.999754,4369992040,36131537,-0.01813,0.0,1.034,0.929486,2026-09-07T04:12:20.000Z
canton-network,CC,Canton,24,0.109827,4344043836,10350596,-0.2061,-6.9,0.194152,0.059024,2026-09-07T04:12:20.000Z
usd1-wlfi,USD1,USD1,25,0.999655,4248405903,872225582,-0.00652,0.0,1.048,0.988762,2026-09-07T04:12:20.000Z
litecoin,LTC,Litecoin,26,54.16,4203136908,319028290,-0.62834,12.7,410.26,1.15,2026-09-07T04:12:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),27,1.42,3954077294,25376414,-0.24752,6.6,8.25,0.519364,2026-09-07T04:12:20.000Z
hedera-hashgraph,HBAR,Hedera,28,0.080711,3537801052,49625578,-1.23349,10.1,0.569229,0.00986111,2026-09-07T04:12:20.000Z
avalanche-2,AVAX,Avalanche,29,7.79,3361664963,249345887,1.45481,9.5,144.96,2.8,2026-09-07T04:12:20.000Z
global-dollar,USDG,Global Dollar,30,1.0,3260898593,1522066286,0.00407,0.0,1.65,0.907561,2026-09-07T04:12:20.000Z
sui,SUI,Sui,31,0.795323,3260002746,538509175,-0.48026,11.9,5.35,0.364846,2026-09-07T04:12:20.000Z
shiba-inu,SHIB,Shiba Inu,32,5.46e-06,3214618756,61671334,-0.88771,9.8,8.616e-05,5.6366e-11,2026-09-07T04:12:20.000Z
near,NEAR,NEAR Protocol,33,2.4,3132230762,632676643,8.62538,31.8,20.44,0.526762,2026-09-07T04:12:20.000Z
paypal-usd,PYUSD,PayPal USD,34,0.999928,2940523455,52416829,-0.00686,0.0,1.021,0.959426,2026-09-07T04:12:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,35,1.0,2832282866,0.0,0.0,0.0,1.0,1.0,2026-09-07T04:12:20.000Z
crypto-com-chain,CRO,Cronos,36,0.057417,2787044408,5238500,0.42473,2.1,0.891544,0.0121196,2026-09-07T04:12:20.000Z
tether-gold,XAUT,Tether Gold,37,4401.04,2697134663,120455727,-0.57359,-0.3,5504.62,1447.84,2026-09-07T04:12:20.000Z
hashnote-usyc,USYC,Circle USYC,38,1.14,2624340328,0.0,0.0,0.1,1.14,1.026,2026-09-07T04:12:20.000Z
memecore,M,MemeCore,39,1.15,2614575245,1906291,2.89861,6.5,5.64,0.04746135,2026-09-07T04:12:20.000Z
bittensor,TAO,Bittensor,40,269.66,2589287907,448488774,13.36633,19.5,757.6,30.83,2026-09-07T04:12:20.000Z
ripple-usd,RLUSD,Ripple USD,41,0.999996,2407054659,64316313,0.007,0.0,1.073,0.962292,2026-09-07T04:12:20.000Z
okb,OKB,OKB,42,113.2,2377746622,22241701,-2.15085,2.5,228.74,0.580608,2026-09-07T04:12:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.15,2197682834,574871,0.03071,0.3,1.26,0.934184,2026-09-07T04:12:20.000Z
mantle,MNT,Mantle,44,0.648365,2142710576,33909219,10.67358,13.6,2.86,0.307978,2026-09-07T04:12:20.000Z
aster-2,ASTER,Aster,45,0.781634,2112260835,221646729,-0.34242,12.9,2.41,0.099713,2026-09-07T04:12:20.000Z
aave,AAVE,Aave,46,133.61,2062321375,219939862,-0.8974,9.8,661.69,26.02,2026-09-07T04:12:20.000Z
pax-gold,PAXG,PAX Gold,47,4403.47,1904518351,75634652,-0.65617,-0.4,5619.09,1399.64,2026-09-07T04:12:20.000Z
ondo-finance,ONDO,Ondo,48,0.382772,1865500808,118998042,2.15807,11.4,2.14,0.082171,2026-09-07T04:12:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,49,0.056459,1794576298,23697823,-1.08308,-1.0,0.331336,0.050799,2026-09-07T04:12:20.000Z
