id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
paypal-usd,PYUSD,PayPal USD,37,0.999646,2811978819,92617152,0.01172,0.0,1.021,0.959426,2026-09-18T04:20:20.000Z
bittensor,TAO,Bittensor,38,239.72,2716891663,173737256,7.46638,2.1,757.6,30.83,2026-09-18T04:20:20.000Z
tether-gold,XAUT,Tether Gold,39,4351.05,2710040777,215677999,1.35129,0.8,5504.62,1447.84,2026-09-18T04:20:20.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2555300789,0.0,0.00854,0.1,1.14,1.026,2026-09-18T04:20:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,41,1.0,2401998374,0.0,0.0,0.0,1.0,1.0,2026-09-18T04:20:20.000Z
okb,OKB,OKB,42,113.94,2392669514,19579096,2.4953,4.7,228.74,0.580608,2026-09-18T04:20:20.000Z
ripple-usd,RLUSD,Ripple USD,43,1.0,2353176128,168479891,0.00661,0.0,1.073,0.962292,2026-09-18T04:20:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2239539349,2085803,-0.01325,0.0,1.26,0.934184,2026-09-18T04:20:20.000Z
aave,AAVE,Aave,45,133.54,2058939578,310529941,10.44264,10.8,661.69,26.02,2026-09-18T04:20:20.000Z
aster-2,ASTER,Aster,46,0.747508,2019568185,106748821,3.95737,7.8,2.41,0.099713,2026-09-18T04:20:20.000Z
pump-fun,PUMP,Pump.fun,47,0.00410447,1919825894,161587653,8.09265,14.4,0.00881908,0.00115473,2026-09-18T04:20:20.000Z
mantle,MNT,Mantle,48,0.5817,1919776167,28134040,4.06808,1.2,2.86,0.307978,2026-09-18T04:20:20.000Z
polkadot,DOT,Polkadot,49,1.13,1914758365,261519249,11.50977,0.8,54.98,0.727004,2026-09-18T04:20:20.000Z
pax-gold,PAXG,PAX Gold,50,4348.84,1889644721,154260409,1.26601,0.5,5619.09,1399.64,2026-09-18T04:20:20.000Z
