id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
chainlink,LINK,Chainlink,16,11.37,8505546383,313118417,-1.09479,-13.2,52.7,0.148183,2026-09-14T04:33:30.000Z
leo-token,LEO,LEO Token,17,9.03,8305915103,129570,-0.36207,-2.3,10.61,0.799859,2026-09-14T04:33:30.000Z
cardano,ADA,Cardano,18,0.206422,7744264787,256976352,-0.36407,-6.8,3.09,0.01925275,2026-09-14T04:33:30.000Z
stellar,XLM,Stellar,19,0.181753,6331136922,94571881,0.99853,-3.5,0.875563,0.00047612,2026-09-14T04:33:30.000Z
ethena-usde,USDE,Ethena USDe,20,0.999577,4594320168,26494321,-0.01778,0.0,1.034,0.929486,2026-09-14T04:33:30.000Z
dai,DAI,Dai,21,0.99991,4587578947,129143443,-0.00521,0.0,1.22,0.88196,2026-09-14T04:33:30.000Z
bitcoin-cash,BCH,Bitcoin Cash,22,223.16,4482982433,141366955,-1.08389,-13.1,3785.82,76.93,2026-09-14T04:33:30.000Z
usd1-wlfi,USD1,USD1,23,0.999614,4316444753,800699345,-0.00492,0.0,1.048,0.988762,2026-09-14T04:33:30.000Z
litecoin,LTC,Litecoin,24,54.07,4196269156,233504458,0.81588,0.0,410.26,1.15,2026-09-14T04:33:30.000Z
uniswap,UNI,Uniswap,25,6.38,3973520804,371930186,0.17333,-10.3,44.92,1.03,2026-09-14T04:33:30.000Z
canton-network,CC,Canton,26,0.096146,3806086849,8207586,-1.62567,-13.1,0.194152,0.059024,2026-09-14T04:33:30.000Z
the-open-network,GRAM,Gram (prev. Toncoin),27,1.35,3767105884,20528054,-0.97815,-5.6,8.25,0.519364,2026-09-14T04:33:30.000Z
hedera-hashgraph,HBAR,Hedera,28,0.076083,3334818468,51038025,1.28588,-6.3,0.569229,0.00986111,2026-09-14T04:33:30.000Z
global-dollar,USDG,Global Dollar,29,0.999938,3299921769,920355716,0.00409,0.0,1.65,0.907561,2026-09-14T04:33:30.000Z
avalanche-2,AVAX,Avalanche,30,7.4,3274576377,179138151,-0.00708,-5.9,144.96,2.8,2026-09-14T04:33:30.000Z
near,NEAR,NEAR Protocol,31,2.4,3131520989,257428162,1.84798,-1.1,20.44,0.526762,2026-09-14T04:33:30.000Z
shiba-inu,SHIB,Shiba Inu,32,5.22e-06,3076740023,55033342,-0.65611,-5.2,8.616e-05,5.6366e-11,2026-09-14T04:33:30.000Z
sui,SUI,Sui,33,0.716388,2934711830,324024997,-0.90194,-11.0,5.35,0.364846,2026-09-14T04:33:30.000Z
crypto-com-chain,CRO,Cronos,34,0.058156,2823670689,5523995,-2.91958,0.4,0.891544,0.0121196,2026-09-14T04:33:30.000Z
paypal-usd,PYUSD,PayPal USD,35,0.999779,2785203560,20319388,-0.00339,0.0,1.021,0.959426,2026-09-14T04:33:30.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,36,1.0,2750834099,0.0,0.0,0.0,1.0,1.0,2026-09-14T04:33:30.000Z
tether-gold,XAUT,Tether Gold,37,4329.53,2696536309,122228595,-0.43593,-1.7,5504.62,1447.84,2026-09-14T04:33:30.000Z
memecore,M,MemeCore,38,1.16,2628439918,1344618,-2.00941,3.4,5.64,0.04746135,2026-09-14T04:33:30.000Z
hashnote-usyc,USYC,Circle USYC,39,1.14,2605383630,0.0,0.0,0.1,1.14,1.026,2026-09-14T04:33:30.000Z
ripple-usd,RLUSD,Ripple USD,40,1.0,2422850001,96685952,0.00246,0.0,1.073,0.962292,2026-09-14T04:33:30.000Z
okb,OKB,OKB,41,113.83,2390505925,16990936,-0.49413,0.3,228.74,0.580608,2026-09-14T04:33:30.000Z
bittensor,TAO,Bittensor,42,235.43,2259578515,153847346,-0.32337,-14.0,757.6,30.83,2026-09-14T04:33:30.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.15,2227141256,682704,0.13858,0.3,1.26,0.934184,2026-09-14T04:33:30.000Z
bitway,BTW,Bitway,44,0.731527,1981077865,47280947,33.30239,72.3,0.745279,0.00911805,2026-09-14T04:33:30.000Z
aave,AAVE,Aave,45,126.24,1947603149,200170364,-0.62211,-6.1,661.69,26.02,2026-09-14T04:33:30.000Z
aster-2,ASTER,Aster,46,0.695332,1880226433,82340334,0.04149,-12.0,2.41,0.099713,2026-09-14T04:33:30.000Z
pax-gold,PAXG,PAX Gold,47,4333.84,1876149160,70359142,-0.47483,-1.6,5619.09,1399.64,2026-09-14T04:33:30.000Z
mantle,MNT,Mantle,48,0.559616,1848015128,22115889,0.77789,-11.0,2.86,0.307978,2026-09-14T04:33:30.000Z
world-liberty-financial,WLFI,World Liberty Financial,49,0.057546,1828660245,39206570,0.6283,1.1,0.331336,0.04828182,2026-09-14T04:33:30.000Z
