id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
hedera-hashgraph,HBAR,Hedera,28,0.074932,3282908765,41912472,-0.71699,-2.8,0.569229,0.00986111,2026-08-30T05:02:30.000Z
avalanche-2,AVAX,Avalanche,29,7.29,3147231748,101196609,-0.15489,-1.7,144.96,2.8,2026-08-30T05:02:30.000Z
uniswap,UNI,Uniswap,30,4.88,3039335893,367013811,10.77154,17.6,44.92,1.03,2026-08-30T05:02:30.000Z
sui,SUI,Sui,31,0.741249,3018868770,224137516,-0.25528,-6.8,5.35,0.364846,2026-08-30T05:02:30.000Z
shiba-inu,SHIB,Shiba Inu,32,5.12e-06,3018120742,50792732,-0.4594,-3.3,8.616e-05,5.6366e-11,2026-08-30T05:02:30.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,33,1.0,2810648662,0.0,0.0,0.0,1.0,1.0,2026-08-30T05:02:30.000Z
paypal-usd,PYUSD,PayPal USD,34,0.999928,2791865659,34661180,0.009,0.0,1.021,0.959426,2026-08-30T05:02:30.000Z
crypto-com-chain,CRO,Cronos,35,0.057318,2780630695,4242892,0.40902,0.9,0.891544,0.0121196,2026-08-30T05:02:30.000Z
hashnote-usyc,USYC,Circle USYC,36,1.14,2777767194,0.0,0.0,0.1,1.14,1.026,2026-08-30T05:02:30.000Z
tether-gold,XAUT,Tether Gold,37,4456.63,2731136165,108032677,0.00536,-2.7,5504.62,1447.84,2026-08-30T05:02:30.000Z
memecore,M,MemeCore,38,1.087,2462676064,1285076,5.40508,-2.1,5.64,0.04746135,2026-08-30T05:02:30.000Z
near,NEAR,NEAR Protocol,39,1.88,2456426092,148356437,3.84471,2.0,20.44,0.526762,2026-08-30T05:02:30.000Z
okb,OKB,OKB,40,114.95,2413802011,21303344,4.08808,4.2,228.74,0.580608,2026-08-30T05:02:30.000Z
ripple-usd,RLUSD,Ripple USD,41,1.0,2353062861,250226316,0.02096,0.0,1.073,0.962292,2026-08-30T05:02:30.000Z
bittensor,TAO,Bittensor,42,235.85,2262221866,79917123,-0.0494,7.8,757.6,30.83,2026-08-30T05:02:30.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.14,2185386036,91149,-0.08098,0.5,1.26,0.934184,2026-08-30T05:02:30.000Z
pump-fun,PUMP,Pump.fun,44,0.00493804,1957634871,188917697,6.46878,5.0,0.00881908,0.00115473,2026-08-30T05:02:30.000Z
aave,AAVE,Aave,45,125.92,1941053835,201110447,3.84294,1.5,661.69,26.02,2026-08-30T05:02:30.000Z
pax-gold,PAXG,PAX Gold,46,4462.5,1924605009,35583904,0.03126,-2.7,5619.09,1399.64,2026-08-30T05:02:30.000Z
aster-2,ASTER,Aster,47,0.696938,1880619536,80197076,-0.28504,9.2,2.41,0.099713,2026-08-30T05:02:30.000Z
world-liberty-financial,WLFI,World Liberty Financial,48,0.057482,1826417886,22028398,-2.25293,0.2,0.331336,0.050799,2026-08-30T05:02:30.000Z
ondo-finance,ONDO,Ondo,49,0.352647,1716545945,46713506,0.46875,-1.2,2.14,0.082171,2026-08-30T05:02:30.000Z
