id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
ethena-usde,USDE,Ethena USDe,23,0.999672,4843562452,39884527,-0.01555,0.0,1.034,0.929486,2026-09-20T04:36:20.000Z
dai,DAI,Dai,24,0.9999,4599180398,181721465,-0.00284,0.0,1.22,0.88196,2026-09-20T04:36:20.000Z
near,NEAR,NEAR Protocol,25,3.47,4533255147,915220877,-6.5203,48.5,20.44,0.526762,2026-09-20T04:36:20.000Z
litecoin,LTC,Litecoin,26,57.14,4432638348,326719112,-2.2634,6.8,410.26,1.15,2026-09-20T04:36:20.000Z
usd1-wlfi,USD1,USD1,27,0.999601,4355056643,915425848,-0.01119,0.0,1.048,0.988762,2026-09-20T04:36:20.000Z
avalanche-2,AVAX,Avalanche,28,9.6,4248082393,1096741093,14.05148,29.2,144.96,2.8,2026-09-20T04:36:20.000Z
canton-network,CC,Canton,29,0.10542,4177438439,8608913,-6.01349,8.6,0.194152,0.059024,2026-09-20T04:36:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),30,1.37,3839106214,42418956,-0.09312,0.0,8.25,0.519364,2026-09-20T04:36:20.000Z
memecore,M,MemeCore,31,1.69,3834348409,3041260,29.89903,38.1,5.64,0.04746135,2026-09-20T04:36:20.000Z
hedera-hashgraph,HBAR,Hedera,32,0.080337,3518531201,130981831,1.47069,7.5,0.569229,0.00986111,2026-09-20T04:36:20.000Z
sui,SUI,Sui,33,0.826488,3382003493,962879827,0.23174,13.8,5.35,0.364846,2026-09-20T04:36:20.000Z
global-dollar,USDG,Global Dollar,34,0.999809,3259214643,674730319,-0.00372,0.0,1.65,0.907561,2026-09-20T04:36:20.000Z
shiba-inu,SHIB,Shiba Inu,35,5.38e-06,3165374302,97014522,-1.1278,1.8,8.616e-05,5.6366e-11,2026-09-20T04:36:20.000Z
crypto-com-chain,CRO,Cronos,36,0.05869,2918681694,6238043,-0.58969,-1.7,0.891544,0.0121196,2026-09-20T04:36:20.000Z
bittensor,TAO,Bittensor,37,253.07,2866592194,315353990,-0.00108,7.7,757.6,30.83,2026-09-20T04:36:20.000Z
paypal-usd,PYUSD,PayPal USD,38,0.999775,2801720288,49500372,-0.01994,0.0,1.021,0.959426,2026-09-20T04:36:20.000Z
tether-gold,XAUT,Tether Gold,39,4367.8,2720258859,63512787,-0.18745,0.4,5504.62,1447.84,2026-09-20T04:36:20.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2508311923,0.0,0.0,0.1,1.14,1.026,2026-09-20T04:36:20.000Z
okb,OKB,OKB,41,115.54,2426639560,51671265,-0.80377,1.2,228.74,0.580608,2026-09-20T04:36:20.000Z
ripple-usd,RLUSD,Ripple USD,42,0.999962,2378684562,196371766,-0.01943,0.0,1.073,0.962292,2026-09-20T04:36:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,43,1.0,2329036631,0.0,0.0,0.0,1.0,1.0,2026-09-20T04:36:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2238013297,3383557,-0.56482,-0.4,1.26,0.934184,2026-09-20T04:36:20.000Z
aave,AAVE,Aave,45,137.35,2117719928,249732801,-3.65743,8.4,661.69,26.02,2026-09-20T04:36:20.000Z
aster-2,ASTER,Aster,46,0.742054,2006153731,150335378,-4.0791,7.1,2.41,0.099713,2026-09-20T04:36:20.000Z
ethena,ENA,Ethena,47,0.198526,1998255068,860473649,12.39579,40.0,1.52,0.070228,2026-09-20T04:36:20.000Z
ondo-finance,ONDO,Ondo,48,0.406497,1978441846,251029414,-0.08557,16.9,2.14,0.082171,2026-09-20T04:36:20.000Z
mantle,MNT,Mantle,49,0.595427,1965417897,34999388,-3.94184,9.0,2.86,0.307978,2026-09-20T04:36:20.000Z
pax-gold,PAXG,PAX Gold,50,4359.34,1894106468,60296495,-0.21701,0.1,5619.09,1399.64,2026-09-20T04:36:20.000Z
